Fiscal Year,Fiscal Quarter,Fiscal Period,FSLine Statement L1,FSLine Statement L2,Product,Country,Currency,Amount in Local Currency,Amount in USD,Version
2022,Q2,2022-04,OPEX,General & Administrative,Product D,Australia,AUD,13610.12,9527.08,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product D,Australia,AUD,29127.13,20388.99,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product D,Australia,AUD,10399.33,7279.53,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product D,Australia,AUD,5405.1,3783.57,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product D,Australia,AUD,16391.94,11474.36,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product D,Australia,AUD,10613.46,7429.42,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,Australia,AUD,-984.75,-689.32,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product D,Australia,AUD,1269.36,888.55,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product D,Australia,AUD,1610.09,1127.06,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product A,Canada,CAD,44355.64,33266.73,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product A,Canada,CAD,100649.4,75487.05,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product A,Canada,CAD,20405.36,15304.02,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product A,Canada,CAD,275515.12,206636.34,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product A,Canada,CAD,-8454.68,-6341.01,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product A,Canada,CAD,-2087.06,-1565.29,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product A,Canada,CAD,22577.38,16933.04,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product A,Canada,CAD,95463.38,71597.54,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product A,Canada,CAD,21687.94,16265.95,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product A,Canada,CAD,16965.65,12724.24,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product A,Canada,CAD,53511.09,40133.31,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product A,Canada,CAD,28971.01,21728.26,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,Canada,CAD,1411.96,1058.97,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product A,Canada,CAD,3073.86,2305.39,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product A,Canada,CAD,1276.9,957.68,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product B,Canada,CAD,30439.69,22829.77,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product B,Canada,CAD,95643.04,71732.28,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product B,Canada,CAD,15259.3,11444.47,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product B,Canada,CAD,228016.31,171012.23,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product B,Canada,CAD,-5428.87,-4071.65,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product B,Canada,CAD,-920.42,-690.32,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product B,Canada,CAD,19464.62,14598.47,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product B,Canada,CAD,72489.05,54366.79,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product B,Canada,CAD,15296.05,11472.04,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product B,Canada,CAD,17379.28,13034.46,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product B,Canada,CAD,36968.24,27726.18,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product B,Canada,CAD,29723.61,22292.71,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,Canada,CAD,2059.38,1544.53,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product B,Canada,CAD,5177.09,3882.82,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product B,Canada,CAD,2129.83,1597.37,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product C,Canada,CAD,29160.09,21870.07,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product C,Canada,CAD,68667.88,51500.91,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product C,Canada,CAD,18868.77,14151.58,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product C,Canada,CAD,167457.28,125592.96,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product C,Canada,CAD,-8946.55,-6709.91,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product C,Canada,CAD,1476.52,1107.39,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product C,Canada,CAD,13099.26,9824.45,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product C,Canada,CAD,48327.86,36245.9,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product C,Canada,CAD,14972.41,11229.31,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product C,Canada,CAD,12398.86,9299.14,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product C,Canada,CAD,39139.97,29354.98,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product C,Canada,CAD,18209.84,13657.38,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,Canada,CAD,2136.66,1602.49,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product C,Canada,CAD,3308.08,2481.06,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product C,Canada,CAD,1308.01,981.01,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product D,Canada,CAD,19232.58,14424.43,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product D,Canada,CAD,36640.08,27480.06,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product D,Canada,CAD,7883.38,5912.53,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product D,Canada,CAD,121157.87,90868.4,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product D,Canada,CAD,-3822.59,-2866.94,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product D,Canada,CAD,1294.34,970.76,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product D,Canada,CAD,10221.86,7666.39,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product D,Canada,CAD,42812.77,32109.57,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product D,Canada,CAD,11622.04,8716.53,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product D,Canada,CAD,19997.45,14998.09,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product D,Canada,CAD,19687.1,14765.32,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product D,Canada,CAD,17609.28,13206.96,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,Canada,CAD,220.61,165.45,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product D,Canada,CAD,3116.88,2337.66,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product D,Canada,CAD,980.09,735.07,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product A,Germany,EUR,62888.25,69177.08,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product A,Germany,EUR,131968.27,145165.09,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product A,Germany,EUR,42674.39,46941.83,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product A,Germany,EUR,568131.09,624944.2,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product A,Germany,EUR,-17671.48,-19438.63,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product A,Germany,EUR,-1543.13,-1697.45,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product A,Germany,EUR,42638.78,46902.66,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product A,Germany,EUR,113748.36,125123.2,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product A,Germany,EUR,23972.06,26369.27,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product A,Germany,EUR,20814.72,22896.19,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product A,Germany,EUR,54755.36,60230.9,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product A,Germany,EUR,45985.21,50583.73,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,Germany,EUR,-5910.98,-6502.08,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product A,Germany,EUR,7142.26,7856.49,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product A,Germany,EUR,3638.81,4002.69,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product B,Germany,EUR,43004.05,47304.46,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product B,Germany,EUR,109716.44,120688.08,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product B,Germany,EUR,35466.25,39012.87,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product B,Germany,EUR,420275.66,462303.23,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product B,Germany,EUR,-21837.1,-24020.81,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product B,Germany,EUR,2202.66,2422.93,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product B,Germany,EUR,28944.21,31838.63,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product B,Germany,EUR,62256.96,68482.65,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product B,Germany,EUR,16609.57,18270.53,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product B,Germany,EUR,44845.35,49329.89,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product B,Germany,EUR,48145.81,52960.4,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product B,Germany,EUR,33243.52,36567.87,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,Germany,EUR,230.66,253.73,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product B,Germany,EUR,7769.59,8546.55,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product B,Germany,EUR,4342.28,4776.5,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product C,Germany,EUR,37071.23,40778.36,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product C,Germany,EUR,69775.88,76753.46,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product C,Germany,EUR,28801.46,31681.61,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product C,Germany,EUR,264210.25,290631.27,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product C,Germany,EUR,-16427.1,-18069.81,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product C,Germany,EUR,462.18,508.39,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product C,Germany,EUR,19468.47,21415.31,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product C,Germany,EUR,101365.39,111501.93,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product C,Germany,EUR,14260.93,15687.02,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product C,Germany,EUR,21080.4,23188.43,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product C,Germany,EUR,31795.15,34974.66,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product C,Germany,EUR,35489.35,39038.28,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,Germany,EUR,-5156.56,-5672.22,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product C,Germany,EUR,7328.41,8061.25,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product C,Germany,EUR,2218.68,2440.55,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product D,Germany,EUR,32594.53,35853.99,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product D,Germany,EUR,59990.25,65989.27,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product D,Germany,EUR,16484.42,18132.86,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product D,Germany,EUR,250827.73,275910.5,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product D,Germany,EUR,-10673.34,-11740.67,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product D,Germany,EUR,-240.3,-264.33,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product D,Germany,EUR,20349.92,22384.92,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product D,Germany,EUR,73682.4,81050.64,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product D,Germany,EUR,9229.24,10152.16,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product D,Germany,EUR,15263.44,16789.78,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product D,Germany,EUR,40460.95,44507.04,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product D,Germany,EUR,23781.49,26159.64,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,Germany,EUR,1255.65,1381.21,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product D,Germany,EUR,2040.65,2244.72,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product D,Germany,EUR,1435.49,1579.04,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product A,Japan,JPY,36901.57,332.11,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product A,Japan,JPY,131638.44,1184.75,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product A,Japan,JPY,34801.86,313.22,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product A,Japan,JPY,375051.64,3375.46,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product A,Japan,JPY,-10786.65,-97.08,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product A,Japan,JPY,3454.56,31.09,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product A,Japan,JPY,36498.78,328.49,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product A,Japan,JPY,114616.52,1031.55,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product A,Japan,JPY,21610.32,194.49,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product A,Japan,JPY,51407.31,462.67,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product A,Japan,JPY,74337.86,669.04,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product A,Japan,JPY,28238.43,254.15,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,Japan,JPY,1491.49,13.42,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product A,Japan,JPY,7129.49,64.17,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product A,Japan,JPY,2030.53,18.27,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product B,Japan,JPY,43105.98,387.95,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product B,Japan,JPY,110933.8,998.4,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product B,Japan,JPY,25997.57,233.98,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product B,Japan,JPY,292943.02,2636.49,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product B,Japan,JPY,-16285.0,-146.57,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product B,Japan,JPY,-893.78,-8.04,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product B,Japan,JPY,24361.45,219.25,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product B,Japan,JPY,76672.39,690.05,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product B,Japan,JPY,23335.05,210.02,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product B,Japan,JPY,18243.39,164.19,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product B,Japan,JPY,39464.16,355.18,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product B,Japan,JPY,23883.79,214.95,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,Japan,JPY,409.35,3.68,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product B,Japan,JPY,5848.41,52.64,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product B,Japan,JPY,3080.91,27.73,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product C,Japan,JPY,35093.91,315.85,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product C,Japan,JPY,84539.15,760.85,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product C,Japan,JPY,19664.55,176.98,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product C,Japan,JPY,247448.44,2227.04,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product C,Japan,JPY,-12391.56,-111.52,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product C,Japan,JPY,427.24,3.85,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product C,Japan,JPY,19819.73,178.38,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product C,Japan,JPY,73235.05,659.12,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product C,Japan,JPY,13071.37,117.64,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product C,Japan,JPY,16973.85,152.76,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product C,Japan,JPY,35086.15,315.78,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product C,Japan,JPY,23223.96,209.02,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product C,Japan,JPY,-921.8,-8.3,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product C,Japan,JPY,3276.22,29.49,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product C,Japan,JPY,2201.05,19.81,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product D,Japan,JPY,24866.08,223.79,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product D,Japan,JPY,47022.16,423.2,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product D,Japan,JPY,18145.92,163.31,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product D,Japan,JPY,216472.13,1948.25,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product D,Japan,JPY,-9861.82,-88.76,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product D,Japan,JPY,198.78,1.79,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product D,Japan,JPY,13734.83,123.61,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product D,Japan,JPY,43337.6,390.04,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product D,Japan,JPY,5601.0,50.41,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product D,Japan,JPY,20870.12,187.83,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product D,Japan,JPY,32889.12,296.0,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product D,Japan,JPY,15260.22,137.34,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product D,Japan,JPY,-112.58,-1.01,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product D,Japan,JPY,4502.99,40.53,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product D,Japan,JPY,1746.4,15.72,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product A,United Kingdom,GBP,65868.8,82336.0,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product A,United Kingdom,GBP,109031.65,136289.56,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product A,United Kingdom,GBP,32308.2,40385.25,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product A,United Kingdom,GBP,370964.75,463705.94,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product A,United Kingdom,GBP,-11146.93,-13933.67,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product A,United Kingdom,GBP,174.38,217.98,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product A,United Kingdom,GBP,26490.38,33112.98,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product A,United Kingdom,GBP,123732.31,154665.39,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product A,United Kingdom,GBP,28214.31,35267.89,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product A,United Kingdom,GBP,41820.38,52275.48,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product A,United Kingdom,GBP,59556.93,74446.16,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product A,United Kingdom,GBP,43551.87,54439.83,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product A,United Kingdom,GBP,-854.3,-1067.88,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product A,United Kingdom,GBP,9660.38,12075.48,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product A,United Kingdom,GBP,2308.54,2885.68,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product B,United Kingdom,GBP,46553.48,58191.85,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product B,United Kingdom,GBP,121059.19,151323.99,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product B,United Kingdom,GBP,20319.42,25399.27,Actuals
2022,Q2,2022-04,Net Revenue,Gross Revenue,Product B,United Kingdom,GBP,388636.82,485796.02,Actuals
2022,Q2,2022-04,Net Revenue,Returns and Refunds,Product B,United Kingdom,GBP,-17321.12,-21651.4,Actuals
2022,Q2,2022-04,Net Revenue,Revenue Adjustment,Product B,United Kingdom,GBP,1478.37,1847.96,Actuals
2022,Q2,2022-04,OPEX,General & Administrative,Product B,United Kingdom,GBP,21682.9,27103.63,Actuals
2022,Q2,2022-04,OPEX,Headcount Expenses,Product B,United Kingdom,GBP,86301.86,107877.32,Actuals
2022,Q2,2022-04,OPEX,IT Expenses,Product B,United Kingdom,GBP,12812.18,16015.23,Actuals
2022,Q2,2022-04,OPEX,Marketing Expenses,Product B,United Kingdom,GBP,41660.43,52075.54,Actuals
2022,Q2,2022-04,OPEX,R&D Expenses,Product B,United Kingdom,GBP,70664.64,88330.8,Actuals
2022,Q2,2022-04,OPEX,Sales Expenses,Product B,United Kingdom,GBP,33208.33,41510.42,Actuals
2022,Q2,2022-04,Other Income/Expenses,Foreign Exchange Gain/Loss,Product B,United Kingdom,GBP,-3640.1,-4550.13,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Expense,Product B,United Kingdom,GBP,4196.23,5245.29,Actuals
2022,Q2,2022-04,Other Income/Expenses,Interest Income,Product B,United Kingdom,GBP,2627.11,3283.89,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Labor,Product C,United Kingdom,GBP,43158.4,53948.0,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Direct Materials,Product C,United Kingdom,GBP,76885.98,96107.47,Actuals
2022,Q2,2022-04,Cost of Goods Sold,Manufacturing Overhead,Product C,United Kingdom,GBP,16547.63,20684.54,Actuals
